"uncertainty","timepoint","stock","stock_type"
0.354553476043799,132,"WMT","communication services"
0.532252430462205,132,"PEP","utilities"
0.370681174575865,132,"SYY","real estate"
0.493645734250544,132,"VZ","materials"
0.266699230826104,132,"NFLX","health care"
0.625948554942458,132,"DIS","industrials"
0.412060698175083,132,"PNW","information tech"
0.406555114321384,132,"XEL","financials"
0.438968403245069,132,"PEG","energy"
0.459329245646493,132,"PSA","consumer discretionary"
0.325065671125718,132,"PLD","consumer staples"
0.471062256574126,132,"REG","communication services"
0.654025336349031,132,"PPG","utilities"
0.487079906539302,132,"VMC","real estate"
0.501700230591792,132,"IP","materials"
0.454208766358466,133,"PSX","health care"
0.453342845681211,133,"PFE","industrials"
0.436170991419287,133,"JNJ","information tech"
0.213289441912971,133,"DE","financials"
0.605564717706342,133,"DAL","energy"
0.521459333280949,133,"EFX","consumer discretionary"
0.330637668360199,133,"ACN","consumer staples"
0.169836212446234,133,"NVDA","communication services"
0.34257469120059,133,"MSFT","utilities"
0.491786103908288,133,"NDAQ","real estate"
0.381292765618838,133,"MS","materials"
0.339276884911388,133,"PNC","health care"
0.583723949142547,133,"WMB","industrials"
0.463322323462226,133,"HAL","information tech"
0.594324789344485,133,"XOM","financials"
0.263976288203554,133,"MCD","energy"
0.568552017701119,133,"NKE","consumer discretionary"
0.620533383161649,133,"SBUX","consumer staples"
0.357055656258581,133,"WMT","communication services"
0.529034115683156,133,"PEP","utilities"
0.369948565695503,133,"SYY","real estate"
0.494675891781667,133,"VZ","materials"
0.2677722329882,133,"NFLX","health care"
0.625126078483565,133,"DIS","industrials"
0.41374267378249,133,"PNW","information tech"
0.397059199021245,133,"XEL","financials"
0.439907441458956,133,"PEG","energy"
0.460939565715893,133,"PSA","consumer discretionary"
0.325963588120281,133,"PLD","consumer staples"
0.476121868389082,133,"REG","communication services"
0.650839679924824,133,"PPG","utilities"
0.497866134567805,133,"VMC","real estate"
0.499898472997694,133,"IP","materials"
0.448793706309723,134,"PSX","health care"
0.453972537572655,134,"PFE","industrials"
0.43735776132308,134,"JNJ","information tech"
0.209136969775748,134,"DE","financials"
0.601166812956253,134,"DAL","energy"
0.522782247319915,134,"EFX","consumer discretionary"
0.32685310845139,134,"ACN","consumer staples"
0.16632483450961,134,"NVDA","communication services"
0.347760854526392,134,"MSFT","utilities"
0.493010038895757,134,"NDAQ","real estate"
0.383166585109296,134,"MS","materials"
0.341292121332762,134,"PNC","health care"
0.583007513652336,134,"WMB","industrials"
0.463966431018414,134,"HAL","information tech"
0.603909257569915,134,"XOM","financials"
0.268514069761939,134,"MCD","energy"
0.572420378517876,134,"NKE","consumer discretionary"
0.619444606709562,134,"SBUX","consumer staples"
0.355755898070409,134,"WMT","communication services"
0.530367807392148,134,"PEP","utilities"
0.367505088074054,134,"SYY","real estate"
0.489896794821356,134,"VZ","materials"
0.267117539566287,134,"NFLX","health care"
0.620559616813925,134,"DIS","industrials"
0.415194288568592,134,"PNW","information tech"
0.398960260280915,134,"XEL","financials"
0.437231856949011,134,"PEG","energy"
0.460679651627805,134,"PSA","consumer discretionary"
0.32779387349875,134,"PLD","consumer staples"
0.47393790034148,134,"REG","communication services"
0.653493397126011,134,"PPG","utilities"
0.488740388400883,134,"VMC","real estate"
0.500140773812294,134,"IP","materials"
0.455442039998614,135,"PSX","health care"
0.452057378447452,135,"PFE","industrials"
0.438801650775705,135,"JNJ","information tech"
0.212027075116189,135,"DE","financials"
0.604979794027194,135,"DAL","energy"
0.519874233720191,135,"EFX","consumer discretionary"
0.330599500811212,135,"ACN","consumer staples"
0.163568643552894,135,"NVDA","communication services"
0.340474713403173,135,"MSFT","utilities"
0.490688659390696,135,"NDAQ","real estate"
0.384257329850635,135,"MS","materials"
0.339191249414874,135,"PNC","health care"
0.587280654947859,135,"WMB","industrials"
0.465068543889855,135,"HAL","information tech"
0.592673572713864,135,"XOM","financials"
0.27128961190722,135,"MCD","energy"
0.569785449552939,135,"NKE","consumer discretionary"
0.615058415811275,135,"SBUX","consumer staples"
0.35526582220075,135,"WMT","communication services"
0.536193497291394,135,"PEP","utilities"
0.368789381279889,135,"SYY","real estate"
0.491901872343884,135,"VZ","materials"
0.26485207733341,135,"NFLX","health care"
0.620313622369686,135,"DIS","industrials"
0.419154346750323,135,"PNW","information tech"
0.398034066112418,135,"XEL","financials"
0.441667455008554,135,"PEG","energy"
0.459141145431987,135,"PSA","consumer discretionary"
0.327688178419472,135,"PLD","consumer staples"
0.470877871462817,135,"REG","communication services"
0.654711136528968,135,"PPG","utilities"
0.485048358432145,135,"VMC","real estate"
0.500429402400573,135,"IP","materials"
0.448065539145921,136,"PSX","health care"
0.453814341447637,136,"PFE","industrials"
0.436746205331246,136,"JNJ","information tech"
0.215858320437312,136,"DE","financials"
0.598752834651381,136,"DAL","energy"
0.524650381138501,136,"EFX","consumer discretionary"
0.330589336775635,136,"ACN","consumer staples"
0.168695444095258,136,"NVDA","communication services"
0.346695247359634,136,"MSFT","utilities"
0.48929448415808,136,"NDAQ","real estate"
0.385639227879142,136,"MS","materials"
0.342292727064417,136,"PNC","health care"
0.58966355300445,136,"WMB","industrials"
0.461100860269896,136,"HAL","information tech"
0.596485640133999,136,"XOM","financials"
0.269460413881609,136,"MCD","energy"
0.569769315644262,136,"NKE","consumer discretionary"
0.625071925419683,136,"SBUX","consumer staples"
0.354402697919336,136,"WMT","communication services"
0.531270960094117,136,"PEP","utilities"
0.36714332112412,136,"SYY","real estate"
0.495377559667261,136,"VZ","materials"
0.268383255059689,136,"NFLX","health care"
0.625783415908848,136,"DIS","industrials"
0.416014140430036,136,"PNW","information tech"
0.399016347124771,136,"XEL","financials"
0.439275278978635,136,"PEG","energy"
0.460816391555444,136,"PSA","consumer discretionary"
0.324887362348976,136,"PLD","consumer staples"
0.475251103497851,136,"REG","communication services"
0.65181550138137,136,"PPG","utilities"
0.490535210223846,136,"VMC","real estate"
0.501739255320859,136,"IP","materials"
0.452272541734932,137,"PSX","health care"
0.454412780490173,137,"PFE","industrials"
0.44142860807893,137,"JNJ","information tech"
0.215323406922306,137,"DE","financials"
0.601305758783249,137,"DAL","energy"
0.530037602979049,137,"EFX","consumer discretionary"
0.332396747879939,137,"ACN","consumer staples"
0.166424897836405,137,"NVDA","communication services"
0.340938813568541,137,"MSFT","utilities"
0.493612798246985,137,"NDAQ","real estate"
0.383515127290265,137,"MS","materials"
0.342916636143679,137,"PNC","health care"
0.581555823779063,137,"WMB","industrials"
0.460104367786472,137,"HAL","information tech"
0.594149974562449,137,"XOM","financials"
0.270715414188536,137,"MCD","energy"
0.573906913952149,137,"NKE","consumer discretionary"
0.617998573275551,137,"SBUX","consumer staples"
0.35598758691584,137,"WMT","communication services"
0.535717519485001,137,"PEP","utilities"
0.374032691091976,137,"SYY","real estate"
0.498495613252546,137,"VZ","materials"
0.265190714441272,137,"NFLX","health care"
0.625223167760873,137,"DIS","industrials"
0.419783124303851,137,"PNW","information tech"
0.404120241178821,137,"XEL","financials"
0.438780146575668,137,"PEG","energy"
0.459794089922218,137,"PSA","consumer discretionary"
0.330084343463563,137,"PLD","consumer staples"
0.474076082503961,137,"REG","communication services"
0.653139224285786,137,"PPG","utilities"
0.493393021526031,137,"VMC","real estate"
0.502578211415582,137,"IP","materials"
0.45254304327082,138,"PSX","health care"
0.45652696923261,138,"PFE","industrials"
0.440816506262532,138,"JNJ","information tech"
0.214528732528292,138,"DE","financials"
0.605392464202194,138,"DAL","energy"
0.536912661410051,138,"EFX","consumer discretionary"
0.334247377414819,138,"ACN","consumer staples"
0.170477986617971,138,"NVDA","communication services"
0.345239177755335,138,"MSFT","utilities"
0.495436888342402,138,"NDAQ","real estate"
0.385934386883387,138,"MS","materials"
0.342521438552157,138,"PNC","health care"
0.57950804840561,138,"WMB","industrials"
0.454563592769677,138,"HAL","information tech"
0.595303756072589,138,"XOM","financials"
0.2705022854265,138,"MCD","energy"
0.569164949761427,138,"NKE","consumer discretionary"
0.618526790070527,138,"SBUX","consumer staples"
0.354532129111754,138,"WMT","communication services"
0.533683563756383,138,"PEP","utilities"
0.37269418314404,138,"SYY","real estate"
0.490735449719071,138,"VZ","materials"
0.268637999422814,138,"NFLX","health care"
0.621446962148402,138,"DIS","industrials"
0.419100981581102,138,"PNW","information tech"
0.402972892449856,138,"XEL","financials"
0.441591354719139,138,"PEG","energy"
0.46089214994649,138,"PSA","consumer discretionary"
0.331845464337843,138,"PLD","consumer staples"
0.470571429160176,138,"REG","communication services"
0.653345278825886,138,"PPG","utilities"
0.489281696977383,138,"VMC","real estate"
0.501331296080065,138,"IP","materials"
0.448717790287828,139,"PSX","health care"
0.454195825765216,139,"PFE","industrials"
0.437491187693826,139,"JNJ","information tech"
0.213912938435226,139,"DE","financials"
0.600444088322832,139,"DAL","energy"
0.52713435495662,139,"EFX","consumer discretionary"
0.334125466536,139,"ACN","consumer staples"
0.171450500624544,139,"NVDA","communication services"
0.347280122449377,139,"MSFT","utilities"
0.496986571193823,139,"NDAQ","real estate"
0.386428080617195,139,"MS","materials"
0.341644659811004,139,"PNC","health care"
0.57875063353248,139,"WMB","industrials"
0.459974961493754,139,"HAL","information tech"
0.595929442286175,139,"XOM","financials"
0.273988521673987,139,"MCD","energy"
0.573590843419542,139,"NKE","consumer discretionary"
0.618182800268405,139,"SBUX","consumer staples"
0.357423077499572,139,"WMT","communication services"
0.535125464397849,139,"PEP","utilities"
0.371038503802171,139,"SYY","real estate"
0.492231733393687,139,"VZ","materials"
0.272262438346237,139,"NFLX","health care"
0.62467772804604,139,"DIS","industrials"
0.413562108625884,139,"PNW","information tech"
0.40605205370288,139,"XEL","financials"
0.4438485743718,139,"PEG","energy"
0.458119444549407,139,"PSA","consumer discretionary"
0.329929737084425,139,"PLD","consumer staples"
0.472321119146668,139,"REG","communication services"
0.654381455206339,139,"PPG","utilities"
0.496869879620271,139,"VMC","real estate"
0.503213014962238,139,"IP","materials"
0.452142362372501,140,"PSX","health care"
0.454535164404032,140,"PFE","industrials"
0.438767593853397,140,"JNJ","information tech"
0.213124149633471,140,"DE","financials"
0.600621104876137,140,"DAL","energy"
0.525768084427094,140,"EFX","consumer discretionary"
0.333321256706842,140,"ACN","consumer staples"
0.16935785981793,140,"NVDA","communication services"
0.348062720140637,140,"MSFT","utilities"
0.50036633914607,140,"NDAQ","real estate"
0.389225541222153,140,"MS","materials"
0.342795809189391,140,"PNC","health care"
0.587564581896326,140,"WMB","industrials"
0.45861354708374,140,"HAL","information tech"
0.594484224054807,140,"XOM","financials"
0.270207273179766,140,"MCD","energy"
0.573762118477148,140,"NKE","consumer discretionary"
0.619485013853509,140,"SBUX","consumer staples"
0.353578518584501,140,"WMT","communication services"
0.534931153460064,140,"PEP","utilities"
0.371711467216497,140,"SYY","real estate"
0.492954330895938,140,"VZ","materials"
0.271228622147754,140,"NFLX","health care"
0.621519799993438,140,"DIS","industrials"
0.419421010819557,140,"PNW","information tech"
0.40681141417497,140,"XEL","financials"
0.443145354027731,140,"PEG","energy"
0.466944944788653,140,"PSA","consumer discretionary"
0.331188071752535,140,"PLD","consumer staples"
0.472747225706064,140,"REG","communication services"
0.654369563096268,140,"PPG","utilities"
0.49410741776432,140,"VMC","real estate"
0.503201304155342,140,"IP","materials"
0.451463742329719,141,"PSX","health care"
0.454886711560665,141,"PFE","industrials"
0.440601588934692,141,"JNJ","information tech"
0.214855863319065,141,"DE","financials"
0.605146944338839,141,"DAL","energy"
0.527986149467527,141,"EFX","consumer discretionary"
0.335168193932644,141,"ACN","consumer staples"
0.171461122530374,141,"NVDA","communication services"
0.348317020857873,141,"MSFT","utilities"
0.499706933678375,141,"NDAQ","real estate"
0.386806766393903,141,"MS","materials"
0.343241894329029,141,"PNC","health care"
0.580232548634088,141,"WMB","industrials"
0.456363095415799,141,"HAL","information tech"
0.598161459811381,141,"XOM","financials"
0.276731210634547,141,"MCD","energy"
0.57122067466347,141,"NKE","consumer discretionary"
0.614403280240035,141,"SBUX","consumer staples"
0.35593076306286,141,"WMT","communication services"
0.536097071661437,141,"PEP","utilities"
0.372479607046721,141,"SYY","real estate"
0.489831404729879,141,"VZ","materials"
0.270566100238693,141,"NFLX","health care"
0.62522766494818,141,"DIS","industrials"
0.422312754065402,141,"PNW","information tech"
0.404645652900638,141,"XEL","financials"
0.444551393369522,141,"PEG","energy"
0.457372317263485,141,"PSA","consumer discretionary"
0.328049607770212,141,"PLD","consumer staples"
0.469273264865843,141,"REG","communication services"
0.650136074024176,141,"PPG","utilities"
0.48689165453189,141,"VMC","real estate"
0.504785109233967,141,"IP","materials"
0.453696744282416,142,"PSX","health care"
0.453013768109413,142,"PFE","industrials"
0.444719180148921,142,"JNJ","information tech"
0.212807363497941,142,"DE","financials"
0.602117196619192,142,"DAL","energy"
0.53038996065779,142,"EFX","consumer discretionary"
0.335176908621996,142,"ACN","consumer staples"
0.168826259290207,142,"NVDA","communication services"
0.344999685201575,142,"MSFT","utilities"
0.501192302464757,142,"NDAQ","real estate"
0.386349286717292,142,"MS","materials"
0.342132641658983,142,"PNC","health care"
0.58166151861588,142,"WMB","industrials"
0.458554812505647,142,"HAL","information tech"
0.593120545696384,142,"XOM","financials"
0.277018629999257,142,"MCD","energy"
0.57259301643722,142,"NKE","consumer discretionary"
0.614511747737303,142,"SBUX","consumer staples"
0.357463133955218,142,"WMT","communication services"
0.534833147270575,142,"PEP","utilities"
0.372433236423137,142,"SYY","real estate"
0.493599460354396,142,"VZ","materials"
0.269980157525194,142,"NFLX","health care"
0.626167266964274,142,"DIS","industrials"
0.425079084059931,142,"PNW","information tech"
0.407971882508771,142,"XEL","financials"
0.446383188320037,142,"PEG","energy"
0.457725752005652,142,"PSA","consumer discretionary"
0.328413074794656,142,"PLD","consumer staples"
0.476065848025823,142,"REG","communication services"
0.656502021511271,142,"PPG","utilities"
0.49820839657511,142,"VMC","real estate"
0.506728601490629,142,"IP","materials"
0.45070430431869,143,"PSX","health care"
0.455365371804967,143,"PFE","industrials"
0.440649379242301,143,"JNJ","information tech"
0.218085553696586,143,"DE","financials"
0.598769230624294,143,"DAL","energy"
0.529893729803694,143,"EFX","consumer discretionary"
0.334189260462731,143,"ACN","consumer staples"
0.16535648339115,143,"NVDA","communication services"
0.343597763881566,143,"MSFT","utilities"
0.495104188056521,143,"NDAQ","real estate"
0.385718876246719,143,"MS","materials"
0.343996367475591,143,"PNC","health care"
0.581477864178581,143,"WMB","industrials"
0.459575173484799,143,"HAL","information tech"
0.595256239071915,143,"XOM","financials"
0.273717749901022,143,"MCD","energy"
0.575840125689275,143,"NKE","consumer discretionary"
0.623670066280218,143,"SBUX","consumer staples"
0.355199741488593,143,"WMT","communication services"
0.533338670361099,143,"PEP","utilities"
0.370882867457635,143,"SYY","real estate"
0.491261688744192,143,"VZ","materials"
0.267989166025736,143,"NFLX","health care"
0.626191452701586,143,"DIS","industrials"
0.415407788146016,143,"PNW","information tech"
0.406242616240729,143,"XEL","financials"
0.444467856912437,143,"PEG","energy"
0.460796420304035,143,"PSA","consumer discretionary"
0.329582819132114,143,"PLD","consumer staples"
0.47724544042964,143,"REG","communication services"
0.650173960187999,143,"PPG","utilities"
0.491364081971424,143,"VMC","real estate"
0.503622323020122,143,"IP","materials"
0.450599513391672,144,"PSX","health care"
0.454470226045381,144,"PFE","industrials"
0.442675657501577,144,"JNJ","information tech"
0.213344263019924,144,"DE","financials"
0.604013388282329,144,"DAL","energy"
0.523563663572014,144,"EFX","consumer discretionary"
0.333931286905334,144,"ACN","consumer staples"
0.171944875809623,144,"NVDA","communication services"
0.346521679390456,144,"MSFT","utilities"
0.503713934898517,144,"NDAQ","real estate"
0.388999287385961,144,"MS","materials"
0.343624928643716,144,"PNC","health care"
0.576477267143843,144,"WMB","industrials"
0.456285531106518,144,"HAL","information tech"
0.593086830094795,144,"XOM","financials"
0.277571303220723,144,"MCD","energy"
0.572337975273537,144,"NKE","consumer discretionary"
0.624317403863855,144,"SBUX","consumer staples"
0.355323269736653,144,"WMT","communication services"
0.539768232409994,144,"PEP","utilities"
0.3723526674191,144,"SYY","real estate"
0.491478980080488,144,"VZ","materials"
0.275578803963343,144,"NFLX","health care"
0.629043979989809,144,"DIS","industrials"
0.421538928358834,144,"PNW","information tech"
0.404038877254545,144,"XEL","financials"
0.440953830630365,144,"PEG","energy"
0.461588679724924,144,"PSA","consumer discretionary"
0.329209912047917,144,"PLD","consumer staples"
0.472907057306278,144,"REG","communication services"
0.649148762600199,144,"PPG","utilities"
0.488991152349884,144,"VMC","real estate"
0.506076896053311,144,"IP","materials"
0.455526717786544,145,"PSX","health care"
0.454954882918154,145,"PFE","industrials"
0.44300658882972,145,"JNJ","information tech"
0.214066159515976,145,"DE","financials"
0.604434117928054,145,"DAL","energy"
0.53223421895203,145,"EFX","consumer discretionary"
0.331074155818511,145,"ACN","consumer staples"
0.172342948276794,145,"NVDA","communication services"
0.34634800330798,145,"MSFT","utilities"
0.493626335737451,145,"NDAQ","real estate"
0.385298182383897,145,"MS","materials"
0.345074670324654,145,"PNC","health care"
0.579202898899009,145,"WMB","industrials"
0.461817363749236,145,"HAL","information tech"
0.597184564444531,145,"XOM","financials"
0.27499234525389,145,"MCD","energy"
0.571581284137136,145,"NKE","consumer discretionary"
0.625004749533892,145,"SBUX","consumer staples"
0.356862382297143,145,"WMT","communication services"
0.53629954041765,145,"PEP","utilities"
0.369837229260741,145,"SYY","real estate"
0.492669062424247,145,"VZ","materials"
0.275572222200909,145,"NFLX","health care"
0.625277999153207,145,"DIS","industrials"
0.420905161950122,145,"PNW","information tech"
0.400299464028766,145,"XEL","financials"
0.444232820979236,145,"PEG","energy"
0.456074241110621,145,"PSA","consumer discretionary"
0.331954525946855,145,"PLD","consumer staples"
0.471594528195299,145,"REG","communication services"
0.651804939928693,145,"PPG","utilities"
0.497344777939332,145,"VMC","real estate"
0.501807720396819,145,"IP","materials"
0.451740204745796,146,"PSX","health care"
0.454204463239104,146,"PFE","industrials"
0.442627675405882,146,"JNJ","information tech"
0.213724177761372,146,"DE","financials"
0.607231910145625,146,"DAL","energy"
0.528643948298736,146,"EFX","consumer discretionary"
0.334927892301786,146,"ACN","consumer staples"
0.174193016115635,146,"NVDA","communication services"
0.346438362171205,146,"MSFT","utilities"
0.497606161126127,146,"NDAQ","real estate"
0.387184158348418,146,"MS","materials"
0.344693136353288,146,"PNC","health care"
0.583210429436341,146,"WMB","industrials"
0.454638840058198,146,"HAL","information tech"
0.594133346416524,146,"XOM","financials"
0.27653195919832,146,"MCD","energy"
0.573453121326065,146,"NKE","consumer discretionary"
0.622460562816654,146,"SBUX","consumer staples"
0.357723568461417,146,"WMT","communication services"
0.537324507361203,146,"PEP","utilities"
0.372651051753506,146,"SYY","real estate"
0.495020862579708,146,"VZ","materials"
0.272469402739807,146,"NFLX","health care"
0.623197713694798,146,"DIS","industrials"
0.41916849545056,146,"PNW","information tech"
0.402512962125448,146,"XEL","financials"
0.447604010498636,146,"PEG","energy"
0.457455282846529,146,"PSA","consumer discretionary"
0.336083242871964,146,"PLD","consumer staples"
0.48099772962984,146,"REG","communication services"
0.652739803465872,146,"PPG","utilities"
0.495067968922737,146,"VMC","real estate"
0.503666154366981,146,"IP","materials"
0.452853902474625,147,"PSX","health care"
0.452058463676895,147,"PFE","industrials"
0.441028578061882,147,"JNJ","information tech"
0.215014517464465,147,"DE","financials"
0.603383552097312,147,"DAL","energy"
0.527668343266711,147,"EFX","consumer discretionary"
0.334037742775737,147,"ACN","consumer staples"
0.172409925412294,147,"NVDA","communication services"
0.34468519862243,147,"MSFT","utilities"
0.49452981215474,147,"NDAQ","real estate"
0.38878885164304,147,"MS","materials"
0.345751268698035,147,"PNC","health care"
0.579827789786622,147,"WMB","industrials"
0.457099168869627,147,"HAL","information tech"
0.591983042108938,147,"XOM","financials"
0.279068125599453,147,"MCD","energy"
0.576400976464258,147,"NKE","consumer discretionary"
0.622692841639003,147,"SBUX","consumer staples"
0.356015540482335,147,"WMT","communication services"
0.532773259173219,147,"PEP","utilities"
0.377957521997272,147,"SYY","real estate"
0.48689118801089,147,"VZ","materials"
0.276254143930868,147,"NFLX","health care"
0.624388120733108,147,"DIS","industrials"
0.420811318315213,147,"PNW","information tech"
0.403332167909208,147,"XEL","financials"
0.442995237787164,147,"PEG","energy"
0.457725553149871,147,"PSA","consumer discretionary"
0.334944820318293,147,"PLD","consumer staples"
0.47256872621904,147,"REG","communication services"
0.652798637191779,147,"PPG","utilities"
0.495441863018188,147,"VMC","real estate"
0.50391510373664,147,"IP","materials"
0.452136638309782,148,"PSX","health care"
0.456450198260324,148,"PFE","industrials"
0.445445732190044,148,"JNJ","information tech"
0.215544056840723,148,"DE","financials"
0.60642021776902,148,"DAL","energy"
0.530025790216665,148,"EFX","consumer discretionary"
0.331461130748107,148,"ACN","consumer staples"
0.175425592122853,148,"NVDA","communication services"
0.346810808549963,148,"MSFT","utilities"
0.497982868407188,148,"NDAQ","real estate"
0.389486688349881,148,"MS","materials"
0.345705980433985,148,"PNC","health care"
0.584233761916582,148,"WMB","industrials"
0.459742609992161,148,"HAL","information tech"
0.592174009211676,148,"XOM","financials"
0.276082749796511,148,"MCD","energy"
0.573605495093636,148,"NKE","consumer discretionary"
0.618027487016557,148,"SBUX","consumer staples"
0.356489415764602,148,"WMT","communication services"
0.532654908458106,148,"PEP","utilities"
0.375844504255843,148,"SYY","real estate"
0.492444471250153,148,"VZ","materials"
0.274519386149203,148,"NFLX","health care"
0.620233348566898,148,"DIS","industrials"
0.421978564708854,148,"PNW","information tech"
0.408854421739813,148,"XEL","financials"
0.440156761121064,148,"PEG","energy"
0.473585816580635,148,"PSA","consumer discretionary"
0.335555331064002,148,"PLD","consumer staples"
0.475998312318484,148,"REG","communication services"
0.655117394061577,148,"PPG","utilities"
0.494351114564318,148,"VMC","real estate"
0.503366099382396,148,"IP","materials"
0.454066175231297,149,"PSX","health care"
0.454459886696303,149,"PFE","industrials"
0.445847317889641,149,"JNJ","information tech"
0.216439026408854,149,"DE","financials"
0.604331447401894,149,"DAL","energy"
0.532778887169566,149,"EFX","consumer discretionary"
0.338823802853858,149,"ACN","consumer staples"
0.17305738825654,149,"NVDA","communication services"
0.349608113997376,149,"MSFT","utilities"
0.499717548669523,149,"NDAQ","real estate"
0.388238262928661,149,"MS","materials"
0.350771438847002,149,"PNC","health care"
0.577996635033122,149,"WMB","industrials"
0.455261388162442,149,"HAL","information tech"
0.589275772320477,149,"XOM","financials"
0.283106765647017,149,"MCD","energy"
0.572705619238998,149,"NKE","consumer discretionary"
0.617765967292449,149,"SBUX","consumer staples"
0.356858840057145,149,"WMT","communication services"
0.53602827552786,149,"PEP","utilities"
0.370975120144877,149,"SYY","real estate"
0.490682442492037,149,"VZ","materials"
0.274745386873513,149,"NFLX","health care"
0.624974392686745,149,"DIS","industrials"
0.421787680756604,149,"PNW","information tech"
0.407051510570763,149,"XEL","financials"
0.444444799313881,149,"PEG","energy"
0.459368041323874,149,"PSA","consumer discretionary"
0.33564290264668,149,"PLD","consumer staples"
0.474386269019671,149,"REG","communication services"
0.655029082059024,149,"PPG","utilities"
0.500077292957989,149,"VMC","real estate"
0.505085756520197,149,"IP","materials"
0.452218604533415,150,"PSX","health care"
0.454998540486623,150,"PFE","industrials"
0.443385235436399,150,"JNJ","information tech"
0.216267600711723,150,"DE","financials"
0.604208784382865,150,"DAL","energy"
0.533754303174447,150,"EFX","consumer discretionary"
0.335399042655553,150,"ACN","consumer staples"
0.172442226031544,150,"NVDA","communication services"
0.348109528949192,150,"MSFT","utilities"
0.496716470533565,150,"NDAQ","real estate"
0.390289370382012,150,"MS","materials"
0.345613038916751,150,"PNC","health care"
0.582305331417726,150,"WMB","industrials"
0.457502326645663,150,"HAL","information tech"
0.59101685170075,150,"XOM","financials"
0.279451193995748,150,"MCD","energy"
0.56804463297251,150,"NKE","consumer discretionary"
0.619091129405679,150,"SBUX","consumer staples"
0.353716720054016,150,"WMT","communication services"
0.540055800346349,150,"PEP","utilities"
0.374744922429906,150,"SYY","real estate"
0.488359864282438,150,"VZ","materials"
0.272972371476335,150,"NFLX","health care"
0.627093004216132,150,"DIS","industrials"
0.428143819436224,150,"PNW","information tech"
0.40921381293458,150,"XEL","financials"
0.446953280287711,150,"PEG","energy"
0.463534358668848,150,"PSA","consumer discretionary"
0.335128164018979,150,"PLD","consumer staples"
0.476175852277434,150,"REG","communication services"
0.652661682567571,150,"PPG","utilities"
0.490856469992547,150,"VMC","real estate"
0.501921391402761,150,"IP","materials"
0.453104264466385,151,"PSX","health care"
0.45100251222508,151,"PFE","industrials"
0.444908297782154,151,"JNJ","information tech"
0.2154467302554,151,"DE","financials"
0.60743507156168,151,"DAL","energy"
0.534720909266845,151,"EFX","consumer discretionary"
0.336021381900735,151,"ACN","consumer staples"
0.176072704558583,151,"NVDA","communication services"
0.348806514112989,151,"MSFT","utilities"
0.496768020767219,151,"NDAQ","real estate"
0.388197426675626,151,"MS","materials"
0.347894820735682,151,"PNC","health care"
0.580857042388658,151,"WMB","industrials"
0.459204005314318,151,"HAL","information tech"
0.589992231065195,151,"XOM","financials"
0.277654489771859,151,"MCD","energy"
0.57280222897204,151,"NKE","consumer discretionary"
0.620461498780512,151,"SBUX","consumer staples"
0.357583158408891,151,"WMT","communication services"
0.539995558628731,151,"PEP","utilities"
0.37604264271865,151,"SYY","real estate"
0.490651547341655,151,"VZ","materials"
0.274995388358537,151,"NFLX","health care"
0.624626909840788,151,"DIS","industrials"
0.427321800220065,151,"PNW","information tech"
0.405302820456326,151,"XEL","financials"
0.440374158975657,151,"PEG","energy"
0.45777679633991,151,"PSA","consumer discretionary"
0.337001599818127,151,"PLD","consumer staples"
0.471384842786775,151,"REG","communication services"
0.651260521336187,151,"PPG","utilities"
0.492601424885519,151,"VMC","real estate"
0.505344808698103,151,"IP","materials"
0.45076779143804,152,"PSX","health care"
0.454217171959238,152,"PFE","industrials"
0.442664074482679,152,"JNJ","information tech"
0.217539617671848,152,"DE","financials"
0.60544592107913,152,"DAL","energy"
0.530506479383926,152,"EFX","consumer discretionary"
0.334601027246249,152,"ACN","consumer staples"
0.170019539048042,152,"NVDA","communication services"
0.348821755469836,152,"MSFT","utilities"
0.503611932533526,152,"NDAQ","real estate"
0.390698622532542,152,"MS","materials"
0.346398079730426,152,"PNC","health care"
0.580011143804579,152,"WMB","industrials"
0.459427823251623,152,"HAL","information tech"
0.595126329796976,152,"XOM","financials"
0.277565653028067,152,"MCD","energy"
0.565836496365687,152,"NKE","consumer discretionary"
0.624674623657184,152,"SBUX","consumer staples"
0.359130970900788,152,"WMT","communication services"
0.540492738138055,152,"PEP","utilities"
0.376898501204676,152,"SYY","real estate"
0.493074533424703,152,"VZ","materials"
0.272446767343083,152,"NFLX","health care"
0.622852175410792,152,"DIS","industrials"
0.425946857056746,152,"PNW","information tech"
0.409421138669267,152,"XEL","financials"
0.445906333453357,152,"PEG","energy"
0.464555745187714,152,"PSA","consumer discretionary"
0.339462729187012,152,"PLD","consumer staples"
0.474990195297557,152,"REG","communication services"
0.648777280042873,152,"PPG","utilities"
0.500922591372893,152,"VMC","real estate"
0.505682516656232,152,"IP","materials"
0.45274019650215,153,"PSX","health care"
0.456160718804367,153,"PFE","industrials"
0.445562011025475,153,"JNJ","information tech"
0.219616335446501,153,"DE","financials"
0.605016527111775,153,"DAL","energy"
0.527205323969046,153,"EFX","consumer discretionary"
0.33684395220058,153,"ACN","consumer staples"
0.172093210871984,153,"NVDA","communication services"
0.350327668310537,153,"MSFT","utilities"
0.504696474794966,153,"NDAQ","real estate"
0.391084600936035,153,"MS","materials"
0.347715771008572,153,"PNC","health care"
0.579374880322356,153,"WMB","industrials"
0.455292362258366,153,"HAL","information tech"
